gene_symbol,RED,pvalue,p_adj,padj,APAreg,APAreg2,gene_label
DYNLRB1,0.907171626425097,0.0235269977930568,0.245130557887952,0.000457919672456188,UP,distal,no
DYNLT1,0.109768961384336,0.0848623919886476,0.39266099870431,0.761746374783727,NC,NC,no
DYNLT3,-0.0612432652184196,0.87546120285381,0.957554859629933,0.949866079696869,NC,NC,no
DYRK1A,-0.252726409983328,0.185223162869753,0.523642488852524,0.471949788545586,NC,NC,no
DYRK1B,2.35989025206027,0.00167625065748506,0.0927830930334503,6.68882028053269e-18,UP,distal,no
DYRK2,0.0460968172758065,0.801257647184079,0.926993865169693,0.949310236347873,NC,NC,no
DYRK3,0.212034353457317,0.532257361052483,0.795043225202099,0.885286655107593,NC,NC,no
DYRK4,0.0701561371382633,0.937643087984368,0.979568327085155,0.921805050768547,NC,NC,no
DZIP1,0.39747927776878,0.00559169756003834,0.145108069950468,0.0947044981703135,UP,NC,no
DZIP3,0.050510069173124,0.46850841643589,0.755779173599336,0.891046831975252,NC,NC,no
E2F1,-0.162140710838536,0.695854773219277,0.883335656382612,0.86787213660476,NC,NC,no
E2F6,0.254981533225035,0.107348454949614,0.433369688500295,0.249636911191386,NC,NC,no
EAF1,-0.0682822947287933,0.460299408154839,0.75238046335097,0.806319209610953,NC,NC,no
EAPP,1.61592557240918,0.0275028759988616,0.259469194566393,0.147472956708604,NC,NC,no
EBAG9,0.9974316144263,0.0784722541259369,0.384108245630272,0.141757046688446,UP,NC,no
EBF1,0.110141965322726,0.157878131577368,0.499583100592074,0.251957750513918,NC,NC,no
EBF2,0.0407772319003475,0.621930704403791,0.846321858071357,0.927209794641866,NC,NC,no
EBF3,0.0412888208362884,0.387188749529407,0.705435187145408,0.731579957553488,NC,NC,no
EBNA1BP2,0.529475680199067,0.0789792373991468,0.384108245630272,0.187034202878808,NC,NC,no
EBP,-0.0308890020892869,0.846463625420003,0.946676367182434,0.929216516248544,NC,NC,no
ECE1,-0.0286418863391003,0.842377123754396,0.944767923834909,0.949869352973467,NC,NC,no
ECHDC3,0.331191243613522,0.617471073777492,0.844552617319215,0.958217981858821,NC,NC,no
ECHS1,0.0633265951330695,0.683263046639892,0.876464217023007,0.917826595179909,NC,NC,no
ECT2,0.353204246731825,0.460454719702161,0.75238046335097,0.745941507034649,NC,NC,no
EDA,0.124068295367046,0.48650316794959,0.766517171869755,0.848091189673799,NC,NC,no
EDA2R,1.08536449266032,0.0263286602036383,0.255334903769545,0.0347060943973346,UP,distal,no
EDARADD,-0.0453538498586752,0.956995037680505,0.985223749195928,0.999026823239971,NC,NC,no
EDC4,-1.10372688668445,0.0773752483059133,0.382378526659984,0.354306283957129,NC,NC,no
EDEM1,-0.16160440927157,0.272572595829062,0.615220401863301,0.774742259450565,NC,NC,no
EDEM3,0.12477428846066,0.538865942051375,0.798860671970196,0.787448395584278,NC,NC,no
EDIL3,0.992872756838096,0.0239276348154544,0.246764618147736,8.38490592175051e-05,UP,distal,no
EDNRA,-0.140968580870727,0.609349617044047,0.839907150826486,0.963986675952254,NC,NC,no
EDNRB,-0.0511555262363796,0.866617456991253,0.954270400527291,0.98396913205664,NC,NC,no
EDRF1,0.41387043777013,0.185543158039087,0.523724939913565,0.448080405594085,NC,NC,no
EEA1,-0.213959796580585,0.505176251444041,0.778927908918613,0.843461947770801,NC,NC,no
EED,-0.0245784519237935,0.945120105355342,0.981843980416803,0.987137593249382,NC,NC,no
EEF1A1,0.964736828063744,1.59594167279401e-05,0.0188454112529093,7.64399981762407e-81,UP,distal,yes
EEF1A2,0.781185945672057,0.0147621546883727,0.20522370350763,7.11687155417883e-07,UP,distal,no
EEF1AKMT1,0.572924016505484,0.167562444422783,0.506263468084876,0.411292123923924,NC,NC,no
EEF1AKMT2,0.945549323675407,0.00674996068731845,0.152159745383253,4.19599784568686e-08,UP,distal,no
EEF2,0.195555575995182,0.0596472909776551,0.343032417546389,0.0620701369282846,UP,NC,no
EEF2K,-0.0202660020440764,0.943770846356237,0.980958046156387,0.987388757934236,NC,NC,no
EEPD1,0.0954159633833966,0.355414768651916,0.679675663942109,0.947471351354819,NC,NC,no
EFCAB11,2.0539287592508,0.0733359308560633,0.374406986028087,0.00964016168008259,UP,distal,no
EFCAB14,0.205119940412474,0.162011668809314,0.503048466259554,0.611672118070294,NC,NC,no
EFEMP1,0.528320833573719,0.650985892002508,0.862745051409983,0.786939314868806,NC,NC,no
EFHD1,0.0642150259807987,0.913400204934414,0.972125649986529,0.968089913101203,NC,NC,no
EFHD2,-0.104965889942173,0.866349052133483,0.954270400527291,0.827116011526966,NC,NC,no
EFL1,0.590435349620247,0.250479124667717,0.59253575902196,0.80721648104799,NC,NC,no
EFNA1,1.1353423598297,0.0297335976738796,0.264319372044463,0.525144872856291,NC,NC,no
EFNA2,0.260091813343043,0.107628935277246,0.433369940821596,0.405719882678464,NC,NC,no
EFNA5,0.0656356290544458,0.792811922214819,0.923762908629049,0.947471351354819,NC,NC,no
EFNB1,1.22093471077209,0.121981901452286,0.45660998216011,0.245622540509935,NC,NC,no
EFNB2,0.508028781147717,0.0139518879814714,0.199328326202251,0.00187700451247372,UP,distal,no
EFNB3,0.0491188106849536,0.420268379305796,0.728683023447748,0.884395861356843,NC,NC,no
EFR3A,-0.00306558165621429,0.988526978863925,0.995419576281707,0.990307862324354,NC,NC,no
EFR3B,-0.0162751936094601,0.722295188025612,0.895914111898015,0.925087831930168,NC,NC,no
EFS,0.02341614886089,0.92668038232592,0.976287064502474,0.989619060930764,NC,NC,no
EFTUD2,0.53485117832169,0.0489052501944497,0.32172116771372,0.252166985287888,NC,NC,no
EGFLAM,0.398572193674727,0.206521711739838,0.546834334611684,0.324220094070662,NC,NC,no
EGFR,0.0545782505619243,0.815759361613361,0.933872366574946,0.946695031272736,NC,NC,no
EGLN1,0.00949952407010657,0.923768936794332,0.975338293956949,0.970356654249152,NC,NC,no
EGLN2,-0.0733468548401227,0.552544609108122,0.806418962337757,0.824846600826452,NC,NC,no
EGR1,0.0919002725566498,0.908002251694822,0.969584921365156,0.971958331024261,NC,NC,no
EHBP1,0.00924669794034741,0.976156416624703,0.990982692618716,0.999462598206244,NC,NC,no
EHD1,0.063252338132572,0.319534391895205,0.653379331864815,0.844880236748999,NC,NC,no
EHD3,-0.0297308437018866,0.857507610737038,0.949881398072532,0.970132905807445,NC,NC,no
EHD4,0.344107427833994,0.108329149648023,0.433369940821596,0.454555368137028,NC,NC,no
EHMT1,0.288052311528317,0.300979547750317,0.637500776027203,0.586672151755699,NC,NC,no
EI24,0.162502021901022,0.332258554684363,0.663490652633319,0.644818431029909,NC,NC,no
EID1,0.0868583731523671,0.550538720852015,0.805403022349067,0.817154005709782,NC,NC,no
EID2,0.0379351318747753,0.864868355718713,0.953710863854799,0.964782383765684,NC,NC,no
EID2B,0.071032092187866,0.755768344980006,0.909671651317069,0.913994811205898,NC,NC,no
EIF1,0.136650413612725,0.0963777266771684,0.412589845019781,0.296933617808026,NC,NC,no
EIF1AD,0.54160001008142,0.0562440539944375,0.335974197184087,0.170719365410885,NC,NC,no
EIF1AX,-0.0159132298953774,0.788125257661712,0.92194542613256,0.955530894833973,NC,NC,no
EIF1B,-0.045766783510977,0.454965649466446,0.749286756501573,0.886280602459973,NC,NC,no
EIF2AK4,0.710940764568557,0.0268419022185619,0.257197175128494,0.0542058051615678,UP,NC,no
EIF2B2,0.866832614951481,0.0287854344196316,0.261556347596512,0.00169854527949816,UP,distal,no
EIF2B3,0.798936151236049,0.0134127974416324,0.196769930076752,0.000131540098614117,UP,distal,no
EIF2B4,0.0551696493349558,0.797059853614608,0.925158758659813,0.99536378337859,NC,NC,no
EIF2B5,-0.30161851333658,0.262836900439962,0.605396436806609,0.659382740233948,NC,NC,no
EIF2S1,0.303353245302002,0.0215268764189568,0.23756685269207,0.0138673582201142,UP,distal,no
EIF2S3,0.145720154186617,0.13194918806406,0.467451796085176,0.263967182265066,NC,NC,no
EIF3A,-0.256586611139437,0.522702145289797,0.790299765125526,0.826318436947466,NC,NC,no
EIF3B,-0.0417787134739864,0.691695526024096,0.882525265960872,0.920460389116439,NC,NC,no
EIF3E,1.32480758544449,0.000204812535028502,0.0395009959477457,3.49318949117616e-33,UP,distal,no
EIF3F,0.222190391147286,0.260967513956531,0.603082094265316,0.560536960426586,NC,NC,no
EIF3H,0.84693054549301,0.00280978283369503,0.106456210570745,1.32288022931202e-16,UP,distal,no
EIF3L,0.0347812278845532,0.6704063958208,0.87220274000743,0.921417983071183,NC,NC,no
EIF3M,0.840712972406247,0.00248357419737225,0.10365004685608,3.57956984645621e-10,UP,distal,no
EIF4A3,1.46336507423469,1.01898820019535e-05,0.0188454112529093,1.31606535126064e-32,UP,distal,no
EIF4B,0.00206001193211347,0.968820042332741,0.989422474066504,0.989158878803743,NC,NC,no
EIF4E,0.184754918292239,0.127104202648943,0.460617571554736,0.404763204986027,NC,NC,no
EIF4E2,-0.129797430671277,0.225354239541305,0.566182548634804,0.872149203999495,NC,NC,no
EIF4E3,0.0488891389152235,0.238636894702306,0.583014620333049,0.754154157809598,NC,NC,no
EIF4EBP1,0.10780582363071,0.494014068373783,0.771965080376765,0.82929742996808,NC,NC,no
EIF4EBP2,0.101743040087668,0.140677063543244,0.475358807569459,0.288811294825967,NC,NC,no
EIF4ENIF1,-0.0898800917248466,0.745897582582898,0.904137617211263,0.897489123253875,NC,NC,no
EIF4G1,0.0600184985012437,0.638480354797635,0.854531343662327,0.923100936171668,NC,NC,no
EIF4G2,-0.0542556510993266,0.0827309386123887,0.389873222816513,0.461429200374456,NC,NC,no
EIF4G3,-0.184785328129471,0.255715088682735,0.59733193768935,0.617880393380333,NC,NC,no
EIF5,0.0820197848551817,0.296704601375211,0.63282762563312,0.660954017632743,NC,NC,no
EIF5A2,-0.0563711381773566,0.738316382717441,0.90128486981674,0.961308287058376,NC,NC,no
ELAVL1,0.156495284774024,0.254807502625549,0.596378808878355,0.49056191044864,NC,NC,no
ELAVL2,0.0502265705554907,0.147519596063998,0.482983520385131,0.551809823062471,NC,NC,no
ELAVL3,0.0645687544353167,0.165228865620635,0.504751152251513,0.29887044254602,NC,NC,no
ELAVL4,0.174238202911361,0.0148884945099396,0.20522370350763,0.0064867942857529,UP,distal,no
ELF2,0.444833667679543,0.0226514330352527,0.241642810714532,0.0766193476753802,UP,NC,no
ELK1,0.0784084247393535,0.751368357849551,0.906826411419748,0.914717045319191,NC,NC,no
ELK4,-0.0809804304723677,0.72616343867021,0.896992891450113,0.928082925757027,NC,NC,no
ELMO1,1.11358716819747,0.0892695171542225,0.401549471928425,0.0262751691617224,UP,distal,no
ELMOD1,-0.114331142994141,0.494822047394656,0.772296527209209,0.783914570553357,NC,NC,no
ELMOD2,-0.148993967728355,0.399574319864322,0.713229190369619,0.731894511562762,NC,NC,no
ELOA,0.120992496791183,0.467900208651201,0.755036890063372,0.810128436743632,NC,NC,no
ELOC,0.457595386144864,0.0599637924233972,0.343130141882154,0.0110181009264855,UP,distal,no
ELOVL2,0.166459124852072,0.636569402798241,0.853356085266427,0.885358987679828,NC,NC,no
ELOVL4,0.164408497842886,0.254429505232069,0.596378808878355,0.514965315833763,NC,NC,no
ELOVL5,0.0742651966956653,0.370738125136209,0.692560580555984,0.686928397923717,NC,NC,no
ELOVL6,0.145596502900078,0.0302517060573243,0.264590062171962,0.0258779081361946,UP,distal,no
ELP1,0.27444652139565,0.180701189881843,0.518957409936301,0.284131264590989,NC,NC,no
ELP2,0.332306726091037,0.0887682956414391,0.401099090956375,0.404128448176589,NC,NC,no
ELP6,0.967925006911276,0.00656514067642978,0.150570653592752,1.99018288597211e-21,UP,distal,no
EMB,0.194617663781567,0.419945277756393,0.728677859265918,0.670636990617008,NC,NC,no
EMC1,0.0363869279024134,0.576845635635962,0.824240630422663,0.922000189061943,NC,NC,no
EMC10,0.0956668925855413,0.114128849356497,0.442827435756179,0.651925743701202,NC,NC,no
EMC2,0.65971773647167,0.0175323988435494,0.220723576962444,3.20698329487371e-07,UP,distal,no
EMC3,0.60833670422104,0.0143550602405534,0.201796828976827,0.000827206408088659,UP,distal,no
EMC6,0.179772399038813,0.242421641826493,0.585879083163366,0.492355038171868,NC,NC,no
EMC7,0.12321040716403,0.684353243175267,0.877582394189461,0.886280602459973,NC,NC,no
EMC8,0.156103167277467,0.288421809985707,0.627330435441101,0.76504730812557,NC,NC,no
EMD,-1.01685349085133,0.0948892597430144,0.409933173950766,0.0968903789851399,DN,NC,no
EME2,-0.183555344302516,0.024079268985952,0.247248725747058,0.225125666199605,NC,NC,no
EMID1,0.679819820395209,0.101164587944641,0.422657115852411,0.133561780422314,NC,NC,no
EML1,0.0411969269817869,0.72807291520507,0.896992891450113,0.959614445763431,NC,NC,no
EML4,0.118220943920006,0.333931919323425,0.665002853625197,0.605721434631767,NC,NC,no
EMP2,-0.967830673048885,0.107445424156162,0.433369940821596,0.402495830824553,NC,NC,no
EMSY,0.306168603595003,0.340243277287785,0.669081022613237,0.534029954675333,NC,NC,no
EN1,0.0961110088118833,0.862452712365229,0.952826675051871,0.971958331024261,NC,NC,no
EN2,0.499711802713868,0.311314878741722,0.645843741021863,0.549516158194738,NC,NC,no
ENAH,0.27311279293124,0.00211405113305321,0.103296912259876,2.44472536617399e-10,UP,distal,no
ENC1,0.0112917686187366,0.890276127764142,0.961835445554902,0.983824766621968,NC,NC,no
ENDOD1,-0.13503636266026,0.45652457353621,0.750081938844453,0.727638114237817,NC,NC,no
ENGASE,0.0597650038805713,0.774665341824058,0.915360898402844,0.898027408196746,NC,NC,no
ENO1,-0.28789469948466,0.186300822050736,0.523786239773597,0.326871823848891,NC,NC,no
ENO2,0.0951911782505832,0.103797336369473,0.428058281826378,0.279814562194978,NC,NC,no
ENO4,-0.449151657321073,0.359716333277252,0.683856845822536,0.6986749038384,NC,NC,no
ENOPH1,0.172959772929481,0.271685540654426,0.614785070436477,0.578719383758488,NC,NC,no
ENOX1,0.152090957599947,0.439689510708111,0.74295258367922,0.750017984040671,NC,NC,no
ENOX2,-0.145126218080841,0.678641420078106,0.875847703263425,0.85068475651184,NC,NC,no
ENPP1,0.228166058090689,0.405225257934335,0.716143914308995,0.905642435080194,NC,NC,no
ENPP5,0.114431325916418,0.632526415967731,0.851432595034226,0.890640852158464,NC,NC,no
ENSA,0.12528692766657,0.609075612803453,0.839907150826486,0.876910816815254,NC,NC,no
ENTPD4,0.218589581851589,0.354447121872153,0.679636768190583,0.608497574527546,NC,NC,no
ENTPD6,0.146977752257327,0.199728270360179,0.540724033435946,0.517766553166776,NC,NC,no
ENTPD7,0.0632881033203363,0.414797182038935,0.725279994428682,0.832281877899217,NC,NC,no
ENY2,0.690473636488501,0.0127802037398625,0.194293965429482,0.0012110628544808,UP,distal,no
EP300,-0.00260921807465297,0.982681774971781,0.99209915130477,1,NC,NC,no
EPB41L1,0.0341079072589287,0.396788666724686,0.711888504366776,0.812445244239618,NC,NC,no
EPB41L2,0.298356680966419,0.338914618387905,0.668444647692445,0.561115354924102,NC,NC,no
EPB41L3,0.12613424721205,0.149375215748873,0.485974423204783,0.413193826754948,NC,NC,no
EPB41L5,-0.71301137305645,0.0236498017763223,0.245614563544881,0.000122522619294165,DN,proximal,no
EPC1,0.0106874632620724,0.85716039537667,0.949793775608963,0.981366638643398,NC,NC,no
EPC2,-0.133414350493346,0.465533347886812,0.753898004520701,0.696726489680791,NC,NC,no
EPDR1,-0.208060457772624,0.518301811050077,0.787849888712679,0.86939032121391,NC,NC,no
EPG5,0.331920082897502,0.050899662026001,0.326734466302721,0.0771156646817722,UP,NC,no
EPHA10,0.672417173941654,0.179769421662187,0.51747378847922,0.306284311482684,NC,NC,no
EPHA4,0.0374672923744166,0.588694333300136,0.832056886713845,0.881900181474948,NC,NC,no
EPHA5,0.0602734184188294,0.529714122338148,0.794076083449786,0.78831923890978,NC,NC,no
EPHA7,0.00345048642737489,0.976709440005066,0.991002031311208,1,NC,NC,no
EPHB2,-0.110864981739775,0.161860193214372,0.503048466259554,0.528575889983804,NC,NC,no
EPHB4,0.361629632528839,0.694738002508507,0.883335656382612,0.903237130269248,NC,NC,no
EPHB6,1.62926349880466,0.0267159748009973,0.257177556338405,0.0505389997661503,UP,NC,no
EPHX2,0.386623778926127,0.506792590472732,0.78006202552668,0.735288317376523,NC,NC,no
EPM2A,1.90612054204612,0.156353516741585,0.49731811000418,0.11549602089271,UP,NC,no
EPM2AIP1,-0.0885550680252667,0.287801514470282,0.627330435441101,0.6728030303735,NC,NC,no
EPN1,-0.609848209339634,0.09814664219823,0.416887865692122,0.491926749878265,NC,NC,no
